path,angle_deg,length_px,laplacian_var,tenengrad,coherence,note
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im10855.jpg,4.21413137125231,15.0,0.004372736904770136,0.04558263719081879,0.03720666595004364,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im11203.jpg,90.06740380110179,6.0,0.005984289571642876,0.05566826090216637,0.1534040758593372,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im15101.jpg,2.018138850125708,11.0,0.027400005608797073,0.27733901143074036,0.14421119160478124,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13925.jpg,77.15773812337534,10.0,0.09435519576072693,0.4984320402145386,0.05988487816378667,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im15654.jpg,93.11658651541792,14.0,0.02643505483865738,0.2740243971347809,0.27518513375594655,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13240.jpg,178.23570665855627,8.0,0.06480409950017929,0.49264347553253174,0.2533725578297074,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im7980.jpg,9.667101337363022,6.0,0.004195427522063255,0.03081001341342926,0.3389074575115002,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18283.jpg,25.044319187779475,8.0,0.013105064630508423,0.12494636327028275,0.05916665312993352,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im19157.jpg,5.148323177757278,9.0,0.020374268293380737,0.20689794421195984,0.038604411351357636,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18015.jpg,76.2222035781759,12.0,0.04665727913379669,0.2624449133872986,0.15635739041195854,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im15573.jpg,1.6728287074539936,13.0,0.1261657327413559,0.9283775091171265,0.03309706503144243,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im23331.jpg,171.92433644117034,9.0,0.0550975576043129,0.36989259719848633,0.015199624887079273,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14231.jpg,36.03525188036873,8.0,0.1806262731552124,0.5848081111907959,0.061596121315313695,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9777.jpg,115.35413368540901,6.0,0.00785585306584835,0.10200907289981842,0.20629661718855477,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im21971.jpg,85.70296096560064,19.0,0.019139466807246208,0.15876497328281403,0.02202356592536659,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14225.jpg,170.47926916844668,11.0,0.009248392656445503,0.07988589257001877,0.14023678460478814,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im1394.jpg,153.9832494580794,8.0,0.017481112852692604,0.08824360370635986,0.12132261285170352,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im1061.jpg,72.61645796925902,6.0,0.18272651731967926,0.6791776418685913,0.027251687766396103,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im6157.jpg,81.07136315082508,12.0,0.0131369698792696,0.06846703588962555,0.28987278896086266,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im2429.jpg,95.93002978128703,8.0,0.01436369214206934,0.09464674443006516,0.03896804617728569,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im8009.jpg,93.85737250839078,7.0,0.017420461401343346,0.21794570982456207,0.09110021544365411,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im7530.jpg,93.4566747238558,8.0,0.016084713861346245,0.13683554530143738,0.38892406295982673,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im3760.jpg,165.8128563695961,9.0,0.011774757876992226,0.08135194331407547,0.2545728818571969,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im5782.jpg,81.0117095528312,13.0,0.09480347484350204,0.2981838583946228,0.17628303504788384,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im5534.jpg,87.56876945558562,6.0,0.034205734729766846,0.37130996584892273,0.3805201664034049,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9222.jpg,96.20313988132615,8.0,0.062415242195129395,0.4380424916744232,0.16824560851943965,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im8100.jpg,52.469092244954176,10.0,0.02936512790620327,0.17146173119544983,0.10298029798379006,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9252.jpg,123.25034442503363,7.0,0.0427129790186882,0.26537346839904785,0.017766860034404454,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im12033.jpg,74.43374090277727,18.0,0.018857207149267197,0.20079609751701355,0.04353287155667087,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im12091.jpg,21.388078331796166,8.0,0.04978825896978378,0.29747480154037476,0.0640192470653277,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13292.jpg,25.390663541867603,6.0,0.0028713801875710487,0.02542644925415516,0.3099950049776809,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13951.jpg,54.878611441185825,8.0,0.02147929184138775,0.15863120555877686,0.020760687863241405,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im10775.jpg,52.10908670097673,6.0,0.018219102174043655,0.1889989972114563,0.04136165188273535,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im12124.jpg,72.1532525760443,6.0,0.040974706411361694,0.3718326985836029,0.10423928442815128,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im12296.jpg,161.0729317589625,13.0,0.05128571763634682,0.23749491572380066,0.11257834562296064,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im1154.jpg,59.06071641804365,9.0,0.0036766689736396074,0.040786709636449814,0.09023226525175962,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14755.jpg,81.9049702871842,14.0,0.012243869714438915,0.08317707479000092,0.17541984693073906,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im977.jpg,175.26031929720645,7.0,0.07827728241682053,0.6129329204559326,0.036056879493873206,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im10295.jpg,90.48204096167034,9.0,0.004980226047337055,0.07913634926080704,0.3346393809876436,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9291.jpg,157.76676663383066,10.0,0.060320187360048294,0.24074780941009521,0.06111242817668435,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im11587.jpg,26.51435289322574,11.0,0.05381840094923973,0.41239133477211,0.039291208288456454,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14442.jpg,156.88634469970708,7.0,0.06143108382821083,0.4036734998226166,0.005947603956969994,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16782.jpg,81.10556864718683,8.0,0.05927625671029091,0.1871102899312973,0.07502781468194258,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im21469.jpg,78.31584099280481,11.0,0.06307520717382431,0.18666771054267883,0.1723805975725943,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im12753.jpg,134.0735147484782,10.0,0.0410403348505497,0.17942725121974945,0.08556976313523464,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im10016.jpg,11.181536404073807,13.0,0.03782707825303078,0.2394869327545166,0.03831684166718074,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16775.jpg,18.038580510664406,9.0,0.0012278473004698753,0.012653115205466747,0.20805060950520354,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14720.jpg,59.83777343603218,9.0,0.012037970125675201,0.07302425056695938,0.10998893330496856,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13499.jpg,150.20626027870696,6.0,0.024814236909151077,0.2329968959093094,0.03518573969384857,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14630.jpg,113.09297669917487,11.0,0.024599766358733177,0.1700180321931839,0.10239345528554548,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13689.jpg,142.5324664368268,11.0,0.12297943979501724,0.2914506196975708,0.0802809325633482,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im13654.jpg,76.13744678500979,8.0,0.07138892263174057,0.3194010555744171,0.13768234599378248,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im6981.jpg,89.03754017735054,10.0,0.02322075515985489,0.2354820817708969,0.04475850104991818,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14714.jpg,97.94409152280502,11.0,0.03106594830751419,0.30830562114715576,0.2334680056066163,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im1016.jpg,102.71532972055749,10.0,0.009288009256124496,0.07980823516845703,0.0060106617266960085,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im11842.jpg,58.78223949322768,13.0,0.08029204607009888,0.49496087431907654,0.038102538387191784,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16123.jpg,150.284241036679,9.0,0.006298880558460951,0.09482865780591965,0.18875990971530407,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im24298.jpg,152.36496707358972,9.0,0.0040122768841683865,0.1042756587266922,0.5155811624335336,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im14865.jpg,89.01777663513715,21.0,0.03637183830142021,0.32426175475120544,0.12020860271703715,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im17562.jpg,72.34585792690142,10.0,0.015614574775099754,0.09619016200304031,0.1313973535993454,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im3535.jpg,87.04630617316276,10.0,0.01827404275536537,0.20395396649837494,0.24690108650055775,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im22817.jpg,102.4755010123104,9.0,0.30649176239967346,0.8596757054328918,0.06525023860426557,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im3045.jpg,84.31275099592364,18.0,0.04372699558734894,0.26616254448890686,0.3002957628457067,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16331.jpg,87.7333436739765,11.0,0.009119708091020584,0.09836167842149734,0.1698884315491719,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im19355.jpg,101.65048459248104,10.0,0.02793809399008751,0.07342176139354706,0.2087010449904315,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18182.jpg,179.7817206277474,7.0,0.03917756676673889,0.4040057361125946,0.23539170309126245,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18231.jpg,170.35355017217196,12.0,0.0012028461787849665,0.02453436888754368,0.028715227200674667,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im8045.jpg,22.905353196586518,7.0,0.012258335947990417,0.05293162912130356,0.12318022550976243,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9378.jpg,133.46480504902232,6.0,0.00491228885948658,0.06307060271501541,0.0316783601305982,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im24784.jpg,13.745199269065813,8.0,0.03281254693865776,0.35865598917007446,0.08177881028252261,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im22527.jpg,77.77941018338475,10.0,0.12027598172426224,0.8729258179664612,0.047089814327195195,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im23077.jpg,92.61321396853637,9.0,0.020212041214108467,0.2157915085554123,0.48407293775441623,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im3634.jpg,162.02996708845782,8.0,0.01445510983467102,0.06348427385091782,0.4442151205242228,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im1995.jpg,69.78595352871707,11.0,0.05744974687695503,0.21212995052337646,0.10592825127652361,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im5898.jpg,31.970870201873126,6.0,0.027926335111260414,0.27650028467178345,0.10542819093555969,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im2258.jpg,13.025491114414207,10.0,0.020891619846224785,0.10891801863908768,0.08226011336967963,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im15139.jpg,59.7998612587466,7.0,0.0021533770486712456,0.06680572777986526,0.034114166646574365,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im19423.jpg,98.59356313728142,9.0,0.06076281517744064,0.44465842843055725,0.060380275081394846,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9489.jpg,142.64506928013196,10.0,0.061925869435071945,0.33074042201042175,0.023082835156599667,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im9495.jpg,122.87698342378744,12.0,0.02203800342977047,0.09446575492620468,0.11333698320593012,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im3975.jpg,71.98346023595543,7.0,0.019320182502269745,0.14865362644195557,0.1586566824237253,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18345.jpg,52.54460899399551,11.0,0.12604911625385284,0.25837117433547974,0.02794773993400015,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16048.jpg,176.83938392509305,9.0,0.036923833191394806,0.305134117603302,0.14516826625919463,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im17995.jpg,135.57623596979946,9.0,0.05918525531888008,0.40859922766685486,0.022764319490659813,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16754.jpg,78.53186396750407,7.0,0.17438019812107086,0.7380949258804321,0.13014261214741285,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im11712.jpg,6.149552853385004,11.0,0.006160135846585035,0.047876570373773575,0.18727149842063284,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16152.jpg,69.43757935242131,9.0,0.05089074373245239,0.3553273379802704,0.17904988772698904,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im16403.jpg,111.05238054344278,7.0,0.07865273207426071,0.3639940917491913,0.21624049153781097,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im1786.jpg,179.47435990504968,11.0,0.06581302732229233,0.3590201437473297,0.05428627141454586,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im22106.jpg,30.161914905149725,7.0,0.009974111802875996,0.09004290401935577,0.08725682431967124,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im15456.jpg,86.31550011110645,7.0,0.011896470561623573,0.12741082906723022,0.11183766365476182,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18339.jpg,51.94567780094359,12.0,0.03893062099814415,0.09692312031984329,0.19724573114824298,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im554.jpg,104.11587995297737,9.0,0.012740052305161953,0.06865821033716202,0.08668703129125138,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im24124.jpg,11.78560237222803,9.0,0.013051140122115612,0.13401196897029877,0.17963451590991322,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im18024.jpg,154.55672431955713,8.0,0.021747011691331863,0.09834592789411545,0.045719529467442024,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im8906.jpg,10.098199527645903,10.0,0.017877716571092606,0.33535298705101013,0.0902887032988655,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im20904.jpg,172.27104246313144,7.0,0.0625653862953186,0.5279582738876343,0.03206657680752852,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im21713.jpg,2.629036427689004,10.0,0.009770934469997883,0.09112999588251114,0.1652156825938315,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im23187.jpg,56.540524672056925,11.0,0.011941017583012581,0.08575699478387833,0.08840181515616187,ok
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/im10705.jpg,61.27285073077249,10.0,0.01645827293395996,0.1681751310825348,0.2237930766815894,ok
